,type_post,username,name,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,link.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
43035,,velourjewels,âžµ Chokers And Necklaces,3236,1360,','nan,"'Ear rings âœ¨ ä¸€ a cat/wolf ear ring available in bronze and silver ä¸€ [CLEARANCEâ—ï¸] IDR 25,000 / USD 2.49",,,2.0,39.0,,,,,,,,GG,,,,,IG,
43036,,belairefest,  OfficialBelaireFest . Events,2344,1826,','nan,'#WeWillFest Do Too Family Matters.  @5_Gezz_Belairefest_Tampa N The Fest Will Have to Hold Off ... #RealTies #NoFakes #WeTheFest ðŸ¾ Events Coming Soon !!! Collaborations Email Belairefest@Gmail.com,,,0.0,14.0,,,,,,,,GG,,,,,IG,
43037,,paulus_ap,Paulus Adi,766,828,','nan,'Late late late post . . #latepost #kehabisanbahan #wtf18 #mbakmbakbohay #yangkembenijojangansampelolos,,,8.0,104.0,,,,,,,,GG,,,,,IG,
43038,,ningayuep,eldÎ±.,4827,2481,','nan,'The sun will set only to rise again ðŸŒ…  #bali #wtf18,,,6.0,130.0,,,,,,,,GG,,,,,IG,
43039,,frdynnprtm_,Ø¨Ø³Ù…ÙŠÙ„Ø§Ù‡ÙŠ Ø±Ø­Ù…Ø§Ù†ÙŠ Ø±ÙˆÙ‡ÙŠÙ…,781,2435,','nan,'ðŸ’¯ #likeforfollow #likeforlikes #like4likes #loveyourself #lovestory #likeforlikeback #comment #wtf18,,,3.0,89.0,,,,,,,,GG,,,,,IG,
43040,,rezky_irawan,Rezky Irawan,5360,2519,','nan,"'#throwback to #wtf18 where a lot of magic happens, shoutout to @ismayalive for made it happen . . . P.S : thx @cakecaine !",,,1.0,85.0,,,,,,,,GG,,,,,IG,
43041,,gedeon.te.parle,GÃ©dÃ©on te parle,3638,2011,','nan,'#degazage 3/6 Les avions vident leurs rÃ©servoirs comme les bateau vident leurs cuves. #wtf18 #pollution #foutagedegueule,,,0.0,5.0,,,,,,,,GG,,,,,IG,
43042,,ardotudut,Ard.Iansyah,3734,542,','nan,'papa liat kita ber3 lagi dj papa ðŸ’…â€¢ . babies â€¢ . #lfl #fff #bff #wtf18 #musikdj #tiktok #tiktoksea #tiktokindo #fall #babies #girls #kekinian #fallingstars2018 #2018,,,0.0,32.0,,,,,,,,GG,,,,,IG,
43043,,marinetegar300,kocak official,4947,2572,','nan,'Ini nih baru ygðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ â€¢follow @marinetegar300 â€¢follow @marinetegar300 â€¢follow @marinetegar300 â€¢follow @marinetegar300  #selebgramhijab  #s  #wtf18  #ngakaksehat  #pecahankaca,,,1.0,6.0,,,,,,,,GG,,,,,IG,
43044,,rahmat_ramadhani98,RahmatRamadhani,3317,2084,','nan,"'JASA JOKI yg kebelet ke LEGEND/MYTHIC.  Harga Paket Murah Meriah  Open jasa joki TIER mobile legends TRUSTED & RECOMMENDED  Proses cepat, akun aman, dan murah meriah.  KHUSUS ANDROID  Proses cepat ga pake lama hasil tidak mengecewakan!! Bonus: 1. Winrate naik (pasti dong) 2. Unlock Achievement random 3. Battle Point (pasti dong) 4. Manic/Savage (Random)  Contact : Line : Wadidipea Instagram : @rahmat_ramadhani98 Whatsaap : 087880152849  Pembayaran : - Via ATM (BCA) & Via Pulsa XL  TRUSTED 100%  TESTIMONI BANYAK DI HIGHLIGHT IG  Kenapa harus joki di Rahmat Ramadhani? 1. Jasa joki berpengalaman 2. Jasa joki top global Akun 100% aman, pekerjaannya cepat, murah, fast respon pula ðŸ˜‚  #case #mobilelegends #mobilelegendswtfmoment #mobilelegendswtf #casekeren #casecustume #casecustumemurah #casemurah #mobilelegendsbangbangds #mobilelegendsgame #mobilelegendsvidios #mobilelegendsindonesia #mlbbindonesia #mlbb #mobilelegendshop #bestmoba #mobilelegendstoday #mobilelegendsinfo #mobakokbacot #mobakokanalog #mobakocak #mobaillegend #mobakokbatman #wtf2018 #wtfmobilelegends #wtfmoment #wtf18 #wtfmemes",,,11.0,18.0,,,,,,,,GG,,,,,IG,
43045,,raisacynthia,Raisa Cynthia,2170,545,','nan,'New monday.  New week.  New goals! . . . . . . #throwbackwtf #wtf18 #mondaymadness #lifequotes #funplaces,,,2.0,310.0,,,,,,,,GG,,,,,IG,
43046,,rahmaniaaastrini,Astri,1288,1453,','nan,'still got more pictures to post~ðŸ£ #wtf18,,,0.0,14.0,,,,,,,,GG,,,,,IG,
43047,,rahmaniaaastrini,Astri,1288,1453,','nan,'ehe kelilipanðŸ‘€  #wtf18,,,0.0,24.0,,,,,,,,GG,,,,,IG,
43048,,pinkydonz_,@martinusdonw,3957,1062,','nan,'#wtf18,,,1.0,14.0,,,,,,,,GG,,,,,IG,
43049,,maleficent_h24,C a r o l i n a  D e l  R e y,3426,2346,','nan,'E fatevela ... â€˜na risatahahah #WTF !!! ðŸ˜‚ðŸ¤£ðŸ˜Ž â€¢ â€¢ â€¢ #tiktok #tiktokitaly #italiangirl #smile #sorriso #lipstick #filter #insta_cosi #wtfmoment #wtfmemes #wtf18 #wtfitaly,,,12.0,308.0,,,,,,,,GG,,,,,IG,
43050,,fkhptralgfhri,FakihPutraAlgifahri,4746,1344,','nan,'Masih anak esempe qaqa:v . . . #tfltfltfltfltfltfltfltfltfltfltfltfltfltfltdltfltfltfltfltfltfltfltfl #ltf#wtf18,,,17.0,76.0,,,,,,,,GG,,,,,IG,
43051,,dicxsr,Dicky Surya Rukmana,3877,843,','nan,'tbt  #wtf18 #fujifilm #fujifeed #fujixtseries,,,0.0,38.0,,,,,,,,GG,,,,,IG,
43052,,mine_mince,Yasmine Elinel,5163,2617,','nan,'one fine day â€¢ â€¢ â€¢ #vscoedit #vscocam #photooftheday #ootd #photography #photoshoot #photographic #photogenic #edited #good #goodvibes #goodvibesonly #aesthetic #tumblr #happy #pink #ootdfashion #lightroom #lightroompresets #lightroomedits #rainbow #wtf18 #wethefest2018 #t,,,1.0,149.0,,,,,,,,GG,,,,,IG,
43053,,bang_chan26,M Chandra Mulyanudin,1087,1283,','nan,'Satu kata buat gussion ðŸ˜…  #mobilelegendwtf #mobilelegend #mobilelegends #mobilelegendswtf #ml #mlbbindonesia #mlbb #msc #wtfmobilelegends #wtf18 #likeforfollow #likeforlikes #like4likes #like4follow #likeforlikeback #autolike #autofollowers #bugml #bugmlbb #moonton #vexanamobilelegends #minotaur #mobilelegendwtf #mobaillegend #funnyvideos #wtffunny #funnywtf #game #instagood #instagram #hits gi,,,4.0,52.0,,,,,,,,GG,,,,,IG,
43054,,bimadroid,ï¼­ï½ï½’ï½“ï½ˆï½ï½Œï½Œã€€ï¼¢ï½‰ï½ï½,2608,2474,','nan,'Kala itu. #wethefest2018 #WTF18,,,0.0,53.0,,,,,,,,GG,,,,,IG,
43055,,shannifaa,Honey ðŸ,291,2938,','nan,'#wtf18,,,0.0,124.0,,,,,,,,GG,,,,,IG,
43056,,mine_mince,Yasmine Elinel,5163,2617,','nan,'take me back to this festival ðŸ˜­ â€¢ â€¢ â€¢ #vscoedit #vscocam #photooftheday #ootd #photography #photoshoot #photographic #photogenic #edited #good #goodvibes #goodvibesonly #aesthetic #tumblr #happy #pink #ootdfashion #lightroom #lightroompresets #lightroomedits #rainbow #wtf18 #wethefest2018 #t,,,1.0,258.0,,,,,,,,GG,,,,,IG,
43057,,whiskeytampafoxtrot,WhiskeyTampaFoxtrot,1888,744,','nan,'Weâ€™re sippinâ€™ a little whisk(E)y and reminiscing about the past and taking a glimpse into the future with @russellsreservebourbon and @wildturkey @epicureanhotel. #wtf2018 #drinkwhiskey,,,1.0,42.0,,,,,,,,GG,,,,,IG,
43058,,whiskeytampafoxtrot,WhiskeyTampaFoxtrot,1888,744,','nan,'The table is set for @drinkhighwest and @whiskeytampafoxtrot @haventampa! Follow along our instastories! #wtf2018 #drinkhighwest ðŸ¥ƒ,,,1.0,44.0,,,,,,,,GG,,,,,IG,
43059,,dmitrikorobko,Dmitri Korobko,2791,1365,','nan,'#tfw2018 #kickass #wtf2018,,,3.0,18.0,,,,,,,,GG,,,,,IG,
43060,,imafurry29,David Holzinger,5730,1248,','nan,'I just died because of laughing ðŸ˜‚ But LOOK AT THAT EYE WTF ðŸ˜‚ðŸ˜‚ - - - - - #eyebrows #eye #eyelashes #hair #hairstyle #haircut #haircuts #laughing #laugh #laughter #funny #funnypictures #funnypeople #funnypeoples #cry #crying #me #bruh #lol #wtfisthis #wtfmemes #wtfmoments #wtfmoment #wtf2018,,,1.0,8.0,,,,,,,,GG,,,,,IG,
43061,,fianayahnyakhirania,Fian Rizkyana,3758,2949,','nan,'Alat yang paling asik buat kerja malam motong dan merapikan pinggiran HPL  no berisik no listrik tapi asik (kikir&gunting) ðŸ˜‰  #wtf2018 #wtf2018bagibagihadiah,,,1.0,16.0,,,,,,,,GG,,,,,IG,
43062,,fannyangela_,Fanny Angela,3803,1050,','nan,'ðŸŒ» tiap #wethefest2018 pasti bawa makeup diplastik,,,0.0,93.0,,,,,,,,GG,,,,,IG,
43063,,nicokhamarullah,Nico Khamarullah,3490,1582,','nan,'ðŸŽ¬ : Me ðŸŽž : Myself ðŸ’ƒðŸ» : @ningayuep ðŸŽ¹ : @petitbiscuit - sunset lover  Locations: #Bali #lempuyangtemple #finnsbeachclub #sunsetlover #petitbiscuit #gustogelatobali #mrssippybali #parachutebali #jiexpokemayoran #wethefest2018,,,0.0,27.0,,,,,,,,GG,,,,,IG,
43064,,pinkydonz_,@martinusdonw,3957,1062,','nan,'@odesza  @we.the.fest  I wanna dance I wanna dance  I wanna dance with you So take a chance Take a chance  Oh yeahðŸ’¦ #wethefest2018,,,0.0,10.0,,,,,,,,GG,,,,,IG,
43065,,jellybeanfart,Haziqah Howe,3083,1324,','nan,'Throwback to 3 months ago because I love summer â˜€ï¸ #wethefest2018,,,1.0,124.0,,,,,,,,GG,,,,,IG,
43066,,airinkaunang,airin kaunang,1343,2182,','nan,"'They say, youre a little much for me.. #lorde #wethefest2018",,,0.0,38.0,,,,,,,,GG,,,,,IG,
43067,,msasanti,Menu' Hentiasanti,5829,2263,','nan,'(Yang terakhir dari...) Iya! Kamu... . . . #throwback #backstage #happylife #maliqmusic #wethefest2018 ... . . . ðŸ“¸ : @ninonirmolo,,,0.0,63.0,,,,,,,,GG,,,,,IG,
43068,,alhafizzzzz26,AzrielalhafizðŸ‡²ðŸ‡¨,490,2019,','nan,'#wethefest2018,,,2.0,78.0,,,,,,,,GG,,,,,IG,
43069,,tena.sisting,Makassar America Style,252,26856,','nan,'Waspadako goyanganna daeng sikki ! Goyang tramadol penghilang rasa nyerih #TENASISTING #lemfox #somadril #tramadol #carnopen #wethefest2018 #topimiring #venividivici #flakka,,,276.0,1529.0,,,,,,,,GG,,,,,IG,
43070,,kevin11rasyid,Kevin Davi Rasyid,713,2502,','nan,'Dono - indro  kasino  #wtf #wethefest2018 #shvr #event #ismaya,,,0.0,11.0,,,,,,,,GG,,,,,IG,
43071,,kevin11rasyid,Kevin Davi Rasyid,713,2502,','nan,'Warkop GG  #wtf #wethefest2018 #shvr #event #ismaya,,,0.0,10.0,,,,,,,,GG,,,,,IG,
43072,,kevin11rasyid,Kevin Davi Rasyid,713,2502,','nan,'WTF  #wtf #wethefest2018 #shvr #event #ismaya,,,0.0,4.0,,,,,,,,GG,,,,,IG,
43073,,seconddiskon,Preloved & secondstuff,4803,2303,','nan,'Nike air max 97 bw Size 40 Kondisi new full box Price 650k #converse #conversebekas #converseoriginal #asiangames #hutri73 #vans #jualvansbekas #vanssecond #vansoriginal #sepatubekas #adidas #puma #nike #nikeairmax #hammersonic2018 #wethefest2018 #pumabekas #vanshead #slipon #asiangames2018 #hutri73tahun2018 #nikeairmax #nikeairmax97 #jualnikeoriginal #jualnike #nikebekasoriginal #nikebekas #nikeindonesia,,,2.0,21.0,,,,,,,,GG,,,,,IG,
43074,,koleksirokok,Galery Rokok,3536,1796,','nan,'Teh anget dulu Baru sebat @shvr_id . . . #akukretekus #perokoksantun #kretekindonesia #kretekbudayaindonesia #rokok #rokokindonesia #gudanggaram #ggmild #ggmildshiver,,,2.0,17.0,,,,,,,,GG,,,,,IG,
43075,,ando_docko,Andocko,1807,2523,','nan,'Next time kita jmpa lagi Margoyoso .. #sekedarhobby #GGmild #Angelband,,,11.0,138.0,,,,,,,,GG,,,,,IG,
43076,,berkatlah,Ber Lee Jr,2822,1777,','nan,'Generation-G.ðŸ˜Š #GGMild.,,,0.0,1.0,,,,,,,,GG,,,,,IG,
43077,,riccardo_falconelli,Riccardo Falconelli,1990,675,','nan,'\U0001f9d0\U0001f9d0,,,3.0,111.0,,,,,,,,GG,,,,,IG,
43078,,discocelebrita,Discoteca CelebritÃ ,3697,2595,','nan,'Che fantastico weekend. Grazie! â¤ï¸,,,3.0,86.0,,,,,,,,GG,,,,,IG,
43079,,riccardo_falconelli,Riccardo Falconelli,1990,675,','nan,'Livee ðŸ‘¨ðŸ»\u200dðŸ’»,,,1.0,87.0,,,,,,,,GG,,,,,IG,
43080,,andreandrgeddo,Andrea NDR Geddo,1455,834,','nan,'Tutti apparecchiatiðŸ˜Ž,,,7.0,784.0,,,,,,,,GG,,,,,IG,
43081,,suzchadwick,ðŸ’¥The Connection ExchangeðŸ’¥,3257,2708,','nan,"'Weekend vibes after a big, fun and  fabulous work week! Canâ€™t wait to get out in the sun and relax and recharge! What are you doing this weekend? . . ðŸ“¸ @libbyvanderploeg",,,1.0,36.0,,,,,,,,GG,,,,,IG,
43082,,discocelebrita,Discoteca CelebritÃ ,3697,2595,','nan,'Carlo Sazio ðŸŽ¤,,,3.0,65.0,,,,,,,,GG,,,,,IG,
43083,,discocelebrita,Discoteca CelebritÃ ,3697,2595,','nan,'Mirkolino ðŸŽ¤,,,3.0,65.0,,,,,,,,GG,,,,,IG,
43084,,riccardo_falconelli,Riccardo Falconelli,1990,675,','nan,'ðŸŽ§ ðŸš¬,,,2.0,100.0,,,,,,,,GG,,,,,IG,
43085,,romanticrace,ðŸŽ¼,2881,2199,','nan,'@nickyromero  #sgf18,,,11.0,2.0,,,,,,,,GG,,,,,IG,
43086,,gusti_1301,Gusti Â¿?,1814,1788,','nan,'Throwback @shvr_id Ground 2018,,,7.0,150.0,,,,,,,,GG,,,,,IG,
43087,,iamdjwild_,Ordinary Random Shit Guy,3332,2498,','nan,'Feel The Power . .#djimavicair #dj #djs #futurebass #futurehouse #trap #trapnation #trapmusic #joyredvelvet #edmlifestyle #edmfamily #edm #edmfestival #shvrgroundfestival2018 #dwpx #defqon #defqon1 #tommorowland2018 #tommorowland #tommorowland2017 #edmindonesia #night #nightclub #nightphotography #nightlife #nightmare #fuckyou,,,11.0,91.0,,,,,,,,GG,,,,,IG,
43088,,riskiarganata,Salahuddin Ayyubi,5267,2868,','nan,'Gudang Garam Shiver Marchendise . . . Mau ?? #gudanggaram #gudanggaramshiver #shvrgroundfestival2018,,,5.0,31.0,,,,,,,,GG,,,,,IG,
43089,,multilinefx,MultilineFXâ„¢ï¸,936,1603,','nan,'Flashback friday! #shvrgroundfestival2018 #shvrground #pyrotech #pyrotechnics,,,0.0,34.0,,,,,,,,GG,,,,,IG,
43090,,hans_brhndn,Hans Burhanudin,3274,964,','nan,'About latepost.  #shvrgroundfestival2018,,,7.0,34.0,,,,,,,,GG,,,,,IG,
43091,,iamdjwild_,Ordinary Random Shit Guy,3332,2498,','nan,'DJ AWARDS 2018 . with me DJ WiLD . #trending .#djimavicair #dj #djs #futurebass #futurehouse #trap #trapnation #trapmusic #joyredvelvet #edmlifestyle #edmfamily #edm #edmfestival #shvrgroundfestival2018 #dwpx #defqon #defqon1 #tommorowland2018 #tommorowland #tommorowland2017 #edmindonesia #night #nightclub #nightphotography #nightlife #nightmare #fuckyou,,,1.0,70.0,,,,,,,,GG,,,,,IG,
43092,,_generation_g,Generation_G,852,714,','nan,"'Musik adalah sebuah hal penting yang nggak bisa dipisahin dari hidup @argadranie. Menurutnya, dari musik dia jadi bisa kenalan sama banyak orang dan berbagi pengalaman. Yuk, cek video ini buat denger cerita lengkapnya! #TheInterns #GENERATION_G",,,5.0,72.0,,,,,,,,GG,,,,,IG,
43093,,emsbrouwer,Emily Brouwer,1396,1639,','nan,'ðŸŒž kroelen met babies #theinterns,,,3.0,78.0,,,,,,,,GG,,,,,IG,
43094,,_generation_g,Generation_G,852,714,','nan,"'Menurut @gebeem, seni bisa membuat dunia jadi lebih berwarna. Hal itulah yang bikin Gempar ikutan The Interns dari Generation-G! Mau tau cerita lebih lanjut soal Gempar dan passionnya? Simak video yang satu ini, ya! #TheInterns #GENERATION_G",,,3.0,56.0,,,,,,,,GG,,,,,IG,
43095,,znrsmdyn,Dayana Zulkarnain,1916,1509,','nan,"'Till we meet again, girls! take care out there xoxo #TheInterns â¤ï¸ðŸ™Š",,,6.0,169.0,,,,,,,,GG,,,,,IG,
43096,,coffeestrikes,COFFEE STRIKES,2317,1668,','nan,"'4th Anniversary Special Video, watch full on : youtube.com/c/coffeestrikes or click on our bio.  Please for comment, share and subscribe. Thank you  Cc: #indomusikgram #indovidgram #dagelan #bikinrame #indie #musisiindie #indiemusik #indiemusic #indielabel #rockmusic #alternativerock #indiemusician #coffeestrikes #musicvideo #newmv #vokalplus #generationg #urbangigs #generation_g #urban_gigs #semangatbajakami #gitarisina #republikgitar #indobassgram #musikindonesia #musikindie #hinodeusu #bunkasaiusu #bunkasaiusu2018 #aotakeusu",,,1.0,54.0,,,,,,,,GG,,,,,IG,
43097,,urbangigs,Urban GiGs,4128,881,','nan,"'Album keenam dari @adhitiasofyan yang berjudul â€˜Chronicles of Youâ€™ rilis hari ini! Menurut lo enaknya denger lagu ini pas lagi ngapain, ya? #GENERATION_G",,,1.0,249.0,,,,,,,,GG,,,,,IG,
43098,,focusbymrv,Focus by Mr V,5658,1096,','nan,'â€œThree Generationsâ€ Wedding photography is not all about taking posed photos or photos of peoples faces & reactions. Its not just about taking photos which the photographer sees through his lens. Its about listening to the couples wishes and about seeing the details which others may not notice. Together the wedding couple and photographer create memories which will last eternity :) ðŸ–¤ðŸ˜‡ðŸ˜ #wedding #pokemon #photography #weddingdress #generation2 #photographysouls #weddingday #generation1 #photographylovers #weddingphotography #legendarypokemon #photographyislife #bride #pokemonsunandmoon #photographylover #weddinginspiration #generation7 #photographyislifee #weddings #nintendo #photographyeveryday #love #generation_g #photographer #weddingphotographer #shinypokemon #photooftheday #weddingideas #generationz #photo,,,6.0,36.0,,,,,,,,GG,,,,,IG,
43099,,mahkotaproduction,Mahkota Production,4137,1082,','nan,"'Minggu, 25 November 2018 | Hal. Parkir Pekan Lawe Deski | Desa Lawe Deski | Aceh Tenggara with RAM Project Band . . . . . . . . . . . . . . . . +18 ðŸ˜ŽðŸŽ¸ðŸŽ¸ . FREE ENTRY Join Us & Bring Your Friends !  @urbangigs @_generation_g @generation_g_medan  #UrbanGiGs #Generation_G #eventggmedan #event #lawedeski #pekanlawedeski #acehtenggara #mahkotaproduction #mahkotaproductionmedan",,,0.0,29.0,,,,,,,,GG,,,,,IG,
43100,,mahkotaproduction,Mahkota Production,4137,1082,','nan,"'Sabtu, 24 November 2018 | Halaman Terminal | Blangkejeren | Gayo Lues with Blower Coffee Akustik Band . . . . . . . . . . . . . . . . +18 ðŸ˜ŽðŸŽ¸ðŸŽ¸ . FREE ENTRY Join Us & Bring Your Friends !  @urbangigs @_generation_g @generation_g_medan  #UrbanGiGs #Generation_G #eventggmedan #event #blangkejeren #gayolues #mahkotaproduction #mahkotaproductionmedan",,,0.0,26.0,,,,,,,,GG,,,,,IG,
43101,,aji_yohanesart,aji yohanes,3502,2460,','nan,'@the_diamofficial - bila kau tak di sampingku (so7) at urbangigs event  #thediamband #the_diamband #ajiyohanes #so7 #sheilagank #sheilaon7 #musisi #bandindie @sheilaon7 @duta507 @erosscandra @brianso7 @barkah137 #diklasikkeun #parapemburupanggung #trabas #laguklasik #muaraenim #urbangigs #ggeneration #generation_g #latepostâœŒ,,,2.0,36.0,,,,,,,,GG,,,,,IG,
43102,,mahkotaproduction,Mahkota Production,4137,1082,','nan,"'Selasa, 20 November 2018 | Lapangan Volly | Jl. Pramuka Nari Nari | Nias Selatan with Zaro Band . . . . . . . . . . . . . . . . +18 ðŸ˜ŽðŸŽ¸ðŸŽ¸ .  FREE ENTRY Join Us & Bring Your Friends ! @urbangigs @_generation_g @generation_g_medan  #UrbanGiGs #Generation_G #eventggmedan #event #nias #niasselatan #telukdalam #telukdalamniasselatan #niasutara #gunungsitoli #pulaunias #mahkotaproduction #mahkotaproductionmedan",,,0.0,39.0,,,,,,,,GG,,,,,IG,
43103,,_generation_g,Generation_G,852,714,','nan,"'Dari banyaknya bagian dari pembuatan sebuah film, bagian apa \xa0nih yang pengen banget lo coba? Ceritain juga alasannya, ya! #GENERATION_G",,,24.0,186.0,,,,,,,,GG,,,,,IG,
43104,,mahkotaproduction,Mahkota Production,4137,1082,','nan,'Terima kasih Masyarakat Gunung Sitoli sdh mampir ke Urban Gigs...Style Of New Generation))18+  Di Alun Alun Kota Nias...Yahoowu..!! . #urbangigs  #generation_g  #mahkotaproductionmedan,,,1.0,52.0,,,,,,,,GG,,,,,IG,
43105,,mahkotaproduction,Mahkota Production,4137,1082,','nan,"'Minggu, 18 November 2018 | Alun-Alun Gunung Sitoli | Jl. Lagundri | Gunung Sitoli with Zaro Band . . . . . . . . . . . . . . . . +18 ðŸ˜ŽðŸŽ¸ðŸŽ¸ .  FREE ENTRY Join Us & Bring Your Friends ! @urbangigs @_generation_g @generation_g_medan  #UrbanGiGs #Generation_G #eventggmedan #event #nias #gunungsitoli #pulaunias #mahkotaproduction #mahkotaproductionmedan",,,0.0,32.0,,,,,,,,GG,,,,,IG,
43106,,mahkotaproduction,Mahkota Production,4137,1082,','nan,"'Sabtu, 17 November 2018 | Pasar Lahewa | Jl. Soekarno | Nias Utara with Zaro Band . . . . . . . . . . . . . . . . +18 ðŸ˜ŽðŸŽ¸ðŸŽ¸ .  FREE ENTRY Join Us & Bring Your Friends ! @urbangigs @_generation_g @generation_g_medan  #UrbanGiGs #Generation_G #eventggmedan #event #nias #niasutara #gunungsitoli #pulaunias #mahkotaproduction #mahkotaproductionmedan",,,0.0,33.0,,,,,,,,GG,,,,,IG,
43107,,_generation_g,Generation_G,852,714,','nan,"'Kalo lagi musim hujan gini, rasanya sayang banget kalo cuma menghabiskan waktu di rumah. Masih banyak kok, destinasi liburan yang malah lebih asik didatangi waktu lagi musim hujan! Mana nih yang jadi favorit lo? #GENERATION_G",,,2.0,130.0,,,,,,,,GG,,,,,IG,
43108,,ockse,Ockky Setyawan,2300,2946,','nan,'LDR song by @yunus_andrew #longdistance #longdistancerelationship ðŸŽ¥ by @wisnusurd.ab_ @urbangigs #urbangigskediri @_generation_g #generation_g  @lovelycoustic #lovelycoustic,,,2.0,102.0,,,,,,,,GG,,,,,IG,
43109,,_generation_g,Generation_G,852,714,','nan,"'Kalo lagi musim hujan gini, emang paling aman ke mana-mana pakai parka! Style mana yang lo banget nih, #GENERATION_G ?",,,4.0,37.0,,,,,,,,GG,,,,,IG,
43110,,voidproject_,RUANG HAMPA,3246,701,','nan,'Urban gigs event (17/11/18)  #UrbanGigs #ggeneration #Muaraenimterkini #muaraenim #music #folk #indiemusic,,,0.0,16.0,,,,,,,,GG,,,,,IG,
43111,,voidproject_,RUANG HAMPA,3246,701,','nan,'Urban gigs event (17/11/18)  #UrbanGigs #muaraenim #Ggeneration #Muaraenimterkini #music #folk,,,1.0,20.0,,,,,,,,GG,,,,,IG,
43112,,rocky_bracelet,Bracelet And Merchandise,5541,2469,','nan,'Datang dan ramaikan ya gengs #urbangigs #ggmildevent #gudanggaram #indonesianparacordist #salamoenyoe #paracordkediri #kediri #kedirihits #kedirilagi #eventkediri,,,0.0,13.0,,,,,,,,GG,,,,,IG,
43113,,for_youband,for_you Band,3368,1796,','nan,'#latepost#indieban#muarabungo#urbangigs,,,0.0,19.0,,,,,,,,GG,,,,,IG,
43114,,verrywibo,Wibo,3706,2327,','nan,"'Bagi warga kediri dan yg lagi singgah di kediri Ayo datang dan ramaikan Acara URBAN GiGs di FoodTruck Area , dijamin ga bikin malam minggumu kelabu ðŸ˜‚ dan ada  Foodtruck hits @kedaicombie.kdr &  @octomilk.kediri , tenang aja ga bikin kantong jeboolll ðŸ˜ , biar gampang cari alamatnya langsung search di google map aja  FOODTRUCK AREA KEDIRI   #foodtruckindonesia #foodtruck  #foodtruckers #foodtruckkediri #komunitasfoodtruckindonesia #komunitasfoodtruckkediri #kedirilagi #kedirihits #kedirilagiðŸ™Œ #infokediri #kedirikekinian #kulinerkediri #infokediriraya #vwindonesia #vwcombi #vwfoodtruck #vwlife #vwgermany #vwbrazil #vanlife #urbangigs",,,0.0,22.0,,,,,,,,GG,,,,,IG,
43115,,lehan_hellfrog,wahid_solehan,1024,2435,','nan,'#urbangigs #mesuji #hutmesuji #mesujiexpo,,,0.0,23.0,,,,,,,,GG,,,,,IG,
43116,,vj_production_palembang,VJ.PRODUCTION,1407,1639,','nan,"'URBAN GIGS GENERATION G , SABTU 17 November 2018 Halaman Toko Kenzo , See you next time di event selanjutnya âœŒðŸ¿#vjproduction #vjproductionpalembang #vjeventorganizer #urbangigs #aombo #vjproductionbangka #vjproductionmuarabungo",,,1.0,19.0,,,,,,,,GG,,,,,IG,
43117,,urbangigs,Urban GiGs,4128,881,','nan,"'Ini dia beberapa tips yang bisa lo coba untuk menghindari penipuan waktu beli tiket konser! Punya cara lain? Share, ya! #UrbanGiGs",,,0.0,173.0,,,,,,,,GG,,,,,IG,
43118,,dewangoodly,DewanTara Putra Djuanda,4287,2405,','nan,'URBAN GIGS two years ago. #sonyalpha #indiemusic #urbangigs #penunggangbadai #barasuara,,,2.0,44.0,,,,,,,,GG,,,,,IG,
43119,,batassenjaofficial,BS,1937,2957,','nan,'Sampai jumpa 24 november di @pavilionresto jam 7 malam.  Kami akan membawakan full song dalam album ALENIA. ( Jangan sampai ketinggalan karna bakalan ada hadiah menarik dari kami untuk kalian yang suaranya paling keras !! ) ðŸ˜Ž GRATIS MASUK !! . . . . #batassenja #urbangigs #infolampung #lampunginsta,,,7.0,227.0,,,,,,,,GG,,,,,IG,
43120,,fajar_ant1,Muhammad Fajar Ma'ruf,4457,826,','nan,"'Makin seru di sana, disini makin enak lahannya. . . Kita jalani aja, sambil kerja sambil Hiphop. Duitnya bonus buat olahraga jingkrak-jingkrak . . Jepret by : @oxyoye #hiphopindo #hiphoppekanbaru #hiphop #pkucity #rapperpekanbaru #urbangigs",,,12.0,88.0,,,,,,,,GG,,,,,IG,
43121,,thatleegriffin,Lee Griffin,3671,1217,','nan,"'Playing @cedarandpinebar this Friday night with a very, very special guest. Itâ€™s their first time playing the venue, and you wonâ€™t want to miss â€˜em. Thereâ€™ll be a bunch of original songs, plus some of our favourite covers from many years of travelling, writing, recording - plus a bunch of stuff we might just make up on the night. No cover charge, but be sure to hit up the venue to book a table. @threechordsandthetruthradio",,,5.0,106.0,,,,,,,,GG,,,,,IG,
43122,,batch_gueye,Batch Gueye,5331,1841,','nan,'Thank you all for joining us  @vulaviel @joyandears .. we love you all â¤ï¸ #music #musically_india #musically_id #musiciansinstitute #musicawards #gigsbandung #gidss #urbangigs #londongigs#gigsinlondon #gigsandtours #festivalmakeup #festival #festivewear #festivales #filmfestival,,,2.0,24.0,,,,,,,,GG,,,,,IG,
